,Annual Return,Annual Volatility,Sharpe Ratio,Sortino Ratio,Max Drawdown,Daily VaR (95%)
EQW,0.1886649321394247,0.1495238496971272,1.1759774168080364,1.5405199693762983,-0.2583084562984024,0.013957035377408219
HRP,0.16671729908525723,0.13097386849186773,1.1801730163723065,1.5050290649091231,-0.23710076098949634,0.01230094584932123
W_HRP,0.15324082170779763,0.126205559471087,1.1277050668752386,1.4450136907921693,-0.22465496190956066,0.011999638208776364
