,Annual Return,Annual Volatility,Sharpe Ratio,Sortino Ratio,Max Drawdown,Daily VaR (95%)
EQW,0.26922380058087114,0.20523242387864185,1.151879007287954,1.4192478466661156,-0.3124647584069234,0.019096186957324558
HRP,0.21390363408444424,0.18432062881499223,1.0182386831067236,1.2425689412983538,-0.28479013275447723,0.017262527367835987
W_HRP,0.20623525555970135,0.18888918265378304,0.964535868423212,1.1707680593471286,-0.30225497848568394,0.01782953028703955
