,Annual Return,Annual Volatility,Sharpe Ratio,Sortino Ratio,Max Drawdown,Daily VaR (95%)
EQW,0.31055130288259436,0.22786385988708513,1.1997934613873007,1.4869380531740803,-0.31246475840692367,0.020063319511766573
HRP,0.27399239121534036,0.20664955869417415,1.1633859526034613,1.4189396413043913,-0.30158262982135897,0.018033057741683827
W_HRP,0.27571467513202763,0.20731255029951887,1.1667489966792426,1.4385509992184675,-0.2895425997389351,0.018449764506007833
