,Annual Return,Annual Volatility,Sharpe Ratio,Sortino Ratio,Max Drawdown,Daily VaR (95%)
EQW,0.16239273751622396,0.140756446259886,1.0781572780325197,1.40803099205415,-0.2583084562984026,0.013496086269919492
HRP,0.15062645732737656,0.12338703710194117,1.1287676190169746,1.4500136648330058,-0.2444770527339314,0.011708900172709528
W_HRP,0.1476591816386168,0.11719429817698249,1.1599942344890726,1.4946194090519445,-0.2406577754807246,0.011041663745332775
